dataset,mean_baseline,time,regimen,H,E,J,L,M,O,Pa,R,S,U,Z,drug_number,regimen_name,incubation_time_d,inoc_size,relapse,relapse_n,DV,type,median_cfu_change,mean_cfu_change,cfu_value,cfu_sd,cfu_change_assumed,JL,JPa,JM,JZ
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,3JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,2JPaL100/1JPa50,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,1,12,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data516,7.74,84,1JPaL/2JPa,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.957173365,0,15,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
data605,7.255430602,56,JPaL,0,0,1,1,0,0,1,0,0,0,0,3,JLPa,17,3.931653266,11,14,0,prop relapse,4.367116229,4.232871352,3.247192187,0.563524864,4.367116229,1,1,0,0
